codigo,nome,unidade,frequencia,primeiro_valor,ultimo_valor,origem
20636,Concessões de crédito com recursos livres - Pessoas jurídicas - Desconto de duplicatas e recebíveis,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20627,Saldo da carteira de crédito com recursos livres a pessoas físicas em relação ao PIB,%,M,2007-03-01,2023-05-01 00:00:00,BCB-DSTAT
20629,Saldo da carteira de crédito com recursos direcionados a pessoas jurídicas em relação ao PIB,%,M,2007-03-01,2023-05-01 00:00:00,BCB-DSTAT
20637,Concessões de crédito com recursos livres - Pessoas jurídicas - Desconto de cheques,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20633,Concessões de crédito - Pessoas físicas - Total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20632,Concessões de crédito - Pessoas jurídicas - Total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20634,Concessões de crédito com recursos livres - Total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20638,Concessões de crédito com recursos livres - Pessoas jurídicas - Antecipação de faturas de cartão de crédito,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20642,Concessões de crédito com recursos livres - Pessoas jurídicas - Capital de giro total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20621,Saldo da carteira de crédito com recursos direcionados - Pessoas físicas - Outros créditos direcionados,R$ (milhões),M,2007-03-01,2023-05-01 00:00:00,BCB-DSTAT
20646,Concessões de crédito com recursos livres - Pessoas jurídicas - Aquisição de outros bens,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20639,Concessões de crédito com recursos livres - Pessoas jurídicas - Capital de giro com prazo de até 365 dias,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20647,Concessões de crédito com recursos livres - Pessoas jurídicas - Aquisição de bens total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20640,Concessões de crédito com recursos livres - Pessoas jurídicas - Capital de giro com prazo superior a 365 dias,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20641,Concessões de crédito com recursos livres - Pessoas jurídicas - Capital de giro rotativo,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20576,Saldo da carteira de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado,R$ (milhões),M,2007-03-01,2023-05-01 00:00:00,BCB-DSTAT
20650,Concessões de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20653,Concessões de crédito com recursos livres - Pessoas jurídicas - Cartão de crédito rotativo,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20648,Concessões de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil de veículos,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20654,Concessões de crédito com recursos livres - Pessoas jurídicas - Cartão de crédito parcelado,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20649,Concessões de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil de outros bens,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20651,Concessões de crédito com recursos livres - Pessoas jurídicas - Vendor,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20655,Concessões de crédito com recursos livres - Pessoas jurídicas - Cartão de crédito à vista,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20658,Concessões de crédito com recursos livres - Pessoas jurídicas - Financiamento a importações,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20659,Concessões de crédito com recursos livres - Pessoas jurídicas - Financiamento a exportações,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20660,Concessões de crédito com recursos livres - Pessoas jurídicas - Repasse externo,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20661,Concessões de crédito com recursos livres - Pessoas jurídicas - Outros créditos livres,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20662,Concessões de crédito com recursos livres - Pessoas físicas - Total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20652,Concessões de crédito com recursos livres - Pessoas jurídicas - Compror,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20276,Passivos com Governo Federal - Panorama das Sociedades de Depósitos,u.m.c. (milhões),M,2004-12-01,2023-05-01 00:00:00,BCB-DSTAT
20666,Concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal não consignado,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20656,Concessões de crédito com recursos livres - Pessoas jurídicas - Cartão de crédito total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20663,Concessões de crédito com recursos livres não rotativo - Pessoas físicas,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20667,Concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal não consignado vinculado à composição de dívidas,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20657,Concessões de crédito com recursos livres - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC),R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20628,Saldo da carteira de crédito com recursos direcionados em relação ao PIB,%,M,2007-03-01,2023-05-01 00:00:00,BCB-DSTAT
20630,Saldo da carteira de crédito com recursos direcionados a pessoas físicas em relação ao PIB,%,M,2007-03-01,2023-05-01 00:00:00,BCB-DSTAT
20670,Concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para aposentados e pensionistas do INSS,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20665,Concessões de crédito com recursos livres - Pessoas físicas - Cheque especial,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20668,Concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20674,Concessões de crédito com recursos livres - Pessoas físicas - Aquisição de outros bens,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20675,Concessões de crédito com recursos livres - Pessoas físicas - Aquisição de bens total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20677,Concessões de crédito com recursos livres - Pessoas físicas - Arrendamento mercantil de outros bens,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20678,Concessões de crédito com recursos livres - Pessoas físicas - Arrendamento mercantil total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20669,Concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor público,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20679,Concessões de crédito com recursos livres - Pessoas físicas - Cartão de crédito rotativo,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20282,Passivo - Depósitos transferíveis - Panorama das Sociedades de Depósitos,u.m.c. (milhões),M,2004-12-01,2023-05-01 00:00:00,BCB-DSTAT
20671,Concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20672,Concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20644,Concessões de crédito com recursos livres - Pessoas jurídicas - Cheque especial,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20680,Concessões de crédito com recursos livres - Pessoas físicas - Cartão de crédito parcelado,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20673,Concessões de crédito com recursos livres - Pessoas físicas - Aquisição de veículos,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20681,Concessões de crédito com recursos livres - Pessoas físicas - Cartão de crédito à vista,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20676,Concessões de crédito com recursos livres - Pessoas físicas - Arrendamento mercantil de veículos,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20645,Concessões de crédito com recursos livres - Pessoas jurídicas - Aquisição de veículos,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20685,Concessões de crédito com recursos direcionados - Total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20686,Concessões de crédito com recursos direcionados - Pessoas jurídicas - Total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20693,Concessões de crédito com recursos direcionados - Pessoas jurídicas - Capital de giro com recursos do BNDES,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20694,Concessões de crédito com recursos direcionados - Pessoas jurídicas - Financiamento de investimentos com recursos do BNDES,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20682,Concessões de crédito com recursos livres - Pessoas físicas - Cartão de crédito total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20684,Concessões de crédito com recursos livres - Pessoas físicas - Outros créditos livres,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20683,Concessões de crédito com recursos livres - Pessoas físicas - Desconto de cheques,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20687,Concessões de crédito com recursos direcionados - Pessoas jurídicas - Crédito rural com taxas de mercado,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20691,Concessões de crédito com recursos direcionados - Pessoas jurídicas - Financiamento imobiliário com taxas reguladas,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20689,Concessões de crédito com recursos direcionados - Pessoas jurídicas - Crédito rural total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20688,Concessões de crédito com recursos direcionados - Pessoas jurídicas - Crédito rural com taxas reguladas,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20692,Concessões de crédito com recursos direcionados - Pessoas jurídicas - Financiamento imobiliário total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20697,Concessões de crédito com recursos direcionados - Pessoas jurídicas - Outros créditos direcionados,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20703,Concessões de crédito com recursos direcionados - Pessoas físicas - Financiamento imobiliário com taxas reguladas,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20704,Concessões de crédito com recursos direcionados - Pessoas físicas - Financiamento imobiliário total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20705,Concessões de crédito com recursos direcionados - Pessoas físicas - Capital de giro com recursos do BNDES,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20696,Concessões de crédito com recursos direcionados - Pessoas jurídicas - Financiamento com recursos do BNDES total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20707,Concessões de crédito com recursos direcionados - Pessoas físicas - Financiamento agroindustrial com recursos do BNDES,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20706,Concessões de crédito com recursos direcionados - Pessoas físicas - Financiamento de investimentos com recursos do BNDES,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20698,Concessões de crédito com recursos direcionados - Pessoas físicas - Total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20709,Concessões de crédito com recursos direcionados - Pessoas físicas - Microcrédito destinado a consumo,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20690,Concessões de crédito com recursos direcionados - Pessoas jurídicas - Financiamento imobiliário com taxas de mercado,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20712,Concessões de crédito com recursos direcionados - Pessoas físicas - Microcrédito total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20713,Concessões de crédito com recursos direcionados - Pessoas físicas - Outros créditos direcionados,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20714,Taxa média de juros das operações de crédito - Total,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20710,Concessões de crédito com recursos direcionados - Pessoas físicas - Microcrédito destinado a microempreendedores,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20715,Taxa média de juros das operações de crédito - Pessoas jurídicas - Total,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20718,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Total,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20721,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Antecipação de faturas de cartão de crédito,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20716,Taxa média de juros das operações de crédito - Pessoas físicas - Total,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20717,Taxa média de juros das operações de crédito com recursos livres - Total,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20722,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Capital de giro com prazo de até 365 dias,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20723,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Capital de giro com prazo superior a 365 dias,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20720,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Desconto de cheques,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20724,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Capital de giro rotativo,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20708,Concessões de crédito com recursos direcionados - Pessoas físicas - Financiamento com recursos do BNDES total,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20725,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Capital de giro total,% a.a.,M,2000-06-01,2023-05-01 00:00:00,BCB-DSTAT
20726,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Conta garantida,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20727,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Cheque especial,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20728,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Aquisição de veículos,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20729,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Aquisição de outros bens,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20730,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Aquisição de bens total,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20733,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil total,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20734,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Vendor,% a.a.,M,2000-06-01,2023-05-01 00:00:00,BCB-DSTAT
20736,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC),% a.a.,M,2000-06-01,2023-05-01 00:00:00,BCB-DSTAT
20731,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil de veículos,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20719,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Desconto de duplicatas e recebíveis,% a.a.,M,1994-07-01,2023-05-01 00:00:00,BCB-DSTAT
20738,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Financiamento a exportações,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20643,Concessões de crédito com recursos livres - Pessoas jurídicas - Conta garantida,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20739,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Repasse externo,% a.a.,M,2000-06-01,2023-05-01 00:00:00,BCB-DSTAT
20740,Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Total,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20741,Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Cheque especial,% a.a.,M,1994-07-01,2023-05-01 00:00:00,BCB-DSTAT
20742,Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal não consignado,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20743,Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal não consignado vinculado à composição de dívidas,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20744,Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20745,Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor público,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20746,Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para aposentados e pensionistas do INSS,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20695,Concessões de crédito com recursos direcionados - Pessoas jurídicas - Financiamento agroindustrial com recursos do BNDES,R$ (milhões),M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20735,Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Compror,% a.a.,M,2011-03-01,2023-05-01 00:00:00,BCB-DSTAT
20747,Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado total,% a.a.,M,2004-01-01,2023-05-01 00:00:00,BCB-DSTAT
20748,Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal total,% a.a.,M,1994-07-01,2023-05-01 00:00:00,BCB-DSTAT
